OBJECTID,tract,pop2010,California_County,ZIP,City,Longitude,Latitude,CIscore,CIscoreP,CES_3_0_Percentile_Range,ozone,ozoneP,pm,pmP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10_pct,Pop_11_64_years_pct,Elderly_over_65_pct,Hispanic_pct,White_pct,African_American_pct,Native_American_pct,Asian_American_pct,Other_pct,OBJECTID_1,CIdecile,CIvigintile,tract_text,tract_id,OBJECTID_12,tract_1,Year_,City_1,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople,tract_id_1,Shape_Length,Shape_Area
2258,6037188100.000000000000000,4076,Los Angeles,90039,Los Angeles,-118.270343800000006,34.136607099999999,63.509999999999998,98,95-100% (highest scores),0.051000000000000,69,12.470000000000001,84,24.829999999999998,76,685.049999999999955,81,0.000000000000000,0,2361.440000000000055,70,3118.840000000000146,98,63.200000000000003,97,58.500000000000000,93,3.720000000000000,95,6,63,25.300000000000001,99,75.340000000000003,9.279999999999999,100,60.909999999999997,70,5.220000000000000,58,9.090000000000000,64,24.899999999999999,70,17.600000000000001,80,40.799999999999997,61,7.800000000000000,37,31.899999999999999,91,65.989999999999995,6.840000000000000,74,10.900000000000000,78.200000000000003,10.900000000000000,55.799999999999997,27.300000000000001,2.300000000000000,0.100000000000000,12.800000000000001,1.700000000000000,83,10,20,6037188100,188100,395,188100,2019,Los Angeles,1,Atwater Village,4,3,13,0,0,0,0,1,4,0,0,0,2,0,2,2,0,3,0.000000000000000,3,4,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,3,0.000000000000000,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.810000000000000,0,0,0,0,13.810000000000000,188100,7928.267707798928313,2120604.894607986789197
2259,6037218300.000000000000000,5520,Los Angeles,90019,Los Angeles,-118.354817100000005,34.042746700000002,52.680000000000000,91,90-95%,0.048000000000000,61,12.050000000000001,82,28.609999999999999,83,664.070000000000050,79,0.000000000000000,0,2109.280000000000200,68,1005.279999999999973,68,0.600000000000000,9,13.550000000000001,58,0.500000000000000,77,9,81,8.250000000000000,86,62.619999999999997,7.710000000000000,94,55.009999999999998,63,6.430000000000000,84,6.710000000000000,33,21.699999999999999,65,4.900000000000000,36,53.899999999999999,78,15.600000000000000,87,33.299999999999997,93,65.849999999999994,6.830000000000000,74,12.199999999999999,78.000000000000000,9.800000000000001,52.799999999999997,6.800000000000000,33.700000000000003,0.200000000000000,3.400000000000000,3.100000000000000,497,10,19,6037218300,218300,652,218300,2019,Los Angeles,1,Cloverdale/Cochran,4,2,10,0,0,0,1,1,4,0,0,0,0,3,1,1,0,0,5.873000000000000,1,2,0,0,0.095000000000000,0,0,0,0,0.340000000000000,0,0,0,0,5.532000000000000,1,2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.077000000000000,24,0,0,24,37.076999999999998,218300,5273.176524371747291,906613.541439375025220
2260,6037218600.000000000000000,3142,Los Angeles,90016,Los Angeles,-118.342741200000006,34.037185200000003,45.000000000000000,83,80-85%,0.048000000000000,61,12.470000000000001,84,24.670000000000002,75,664.070000000000050,79,0.000000000000000,0,2299.619999999999891,70,3695.300000000000182,99,3.000000000000000,33,1.500000000000000,9,0.010000000000000,9,9,81,1.000000000000000,33,55.390000000000001,6.820000000000000,84,73.200000000000003,81,4.760000000000000,46,7.490000000000000,44,25.899999999999999,71,10.000000000000000,59,47.399999999999999,70,10.100000000000000,57,36.100000000000001,95,63.600000000000001,6.600000000000000,71,14.199999999999999,76.299999999999997,9.500000000000000,52.700000000000003,5.900000000000000,36.200000000000003,0.200000000000000,2.200000000000000,2.800000000000000,1317,9,17,6037218600,218600,655,218600,2019,Los Angeles,1,Longwood,6,2,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.844000000000000,0,0,0,0,0.069000000000000,0,0,0,0,0.258000000000000,0,0,0,0,1.586000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.844000000000000,0,0,0,0,1.844000000000000,218600,2739.118009384896141,430995.496812994242646
2261,6037218220.000000000000000,4358,Los Angeles,90019,Los Angeles,-118.334891900000002,34.043401199999998,36.310000000000002,70,70-75%,0.048000000000000,61,12.890000000000001,93,29.730000000000000,85,664.070000000000050,79,0.000000000000000,0,2398.730000000000018,70,823.759999999999991,59,0.000000000000000,0,2.000000000000000,14,0.050000000000000,26,0,0,0.200000000000000,9,45.680000000000000,5.630000000000000,60,62.149999999999999,71,4.820000000000000,47,7.980000000000000,50,38.700000000000003,86,13.900000000000000,72,59.700000000000003,84,5.400000000000000,16,27.500000000000000,83,62.219999999999999,6.450000000000000,68,13.400000000000000,76.799999999999997,9.800000000000001,52.100000000000001,6.800000000000000,33.299999999999997,0.100000000000000,4.700000000000000,2.900000000000000,2102,8,15,6037218220,218220,651,218220,2019,Los Angeles,1,Lafayette Square,4,2,10,0,0,0,0,1,4,0,0,1,0,1,0,2,1,0,1.958000000000000,0,4,0,0,0.032000000000000,0,0,0,0,0.113000000000000,0,0,1,0,1.844000000000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.131000000000000,0,0,0,0,11.131000000000000,218220,3558.402837656145948,666582.116238743183203
2262,6037218400.000000000000000,4714,Los Angeles,90016,Los Angeles,-118.359234200000003,34.036927800000001,56.310000000000002,94,90-95%,0.048000000000000,61,12.050000000000001,82,24.890000000000001,76,664.070000000000050,79,0.000000000000000,0,2052.329999999999927,68,3633.139999999999873,99,4.200000000000000,40,14.250000000000000,59,0.650000000000000,82,9,81,5.000000000000000,74,66.469999999999999,8.190000000000000,97,75.329999999999998,82,5.410000000000000,64,7.690000000000000,46,23.100000000000001,67,6.500000000000000,44,59.000000000000000,83,10.300000000000001,58,31.100000000000001,90,66.319999999999993,6.880000000000000,75,15.100000000000000,77.299999999999997,7.600000000000000,66.000000000000000,4.100000000000000,26.500000000000000,0.100000000000000,1.200000000000000,2.100000000000000,498,10,19,6037218400,218400,653,218400,2019,Los Angeles,1,Cloverdale/Cochran,6,2,10,0,0,0,0,1,4,0,0,3,5,4,0,2,4,7,7.375000000000000,0,2,0,0,0.278000000000000,0,0,0,0,1.032000000000000,0,0,4,7,6.343000000000000,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.873000000000001,0,0,0,0,24.873000000000001,218400,3712.633233802778705,661088.106684035737999
2263,6037218500.000000000000000,2869,Los Angeles,90016,Los Angeles,-118.350567499999997,34.037384400000001,58.460000000000001,96,95-100% (highest scores),0.048000000000000,61,12.050000000000001,82,25.070000000000000,77,664.070000000000050,79,0.000000000000000,0,2211.119999999999891,69,3494.809999999999945,99,6.000000000000000,48,8.000000000000000,43,0.010000000000000,9,9,81,2.000000000000000,50,59.689999999999998,7.350000000000000,91,86.400000000000006,88,6.400000000000000,83,8.690000000000000,59,24.800000000000001,70,13.600000000000000,71,43.799999999999997,65,14.500000000000000,82,34.200000000000003,94,76.670000000000002,7.950000000000000,89,13.300000000000001,77.099999999999994,9.600000000000000,54.200000000000003,5.300000000000000,34.600000000000001,0.100000000000000,2.800000000000000,3.000000000000000,109,10,20,6037218500,218500,654,218500,2019,Los Angeles,1,Cloverdale/Cochran,6,2,10,0,0,0,1,1,10,0,0,0,2,1,0,2,0,3,1.844000000000000,0,2,0,0,0.069000000000000,0,0,0,0,0.258000000000000,0,0,0,3,1.586000000000000,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.062000000000001,45,0,0,45,62.061999999999998,218500,3367.529341144873797,523103.488529446010944
2264,6037218800.000000000000000,2658,Los Angeles,90018,Los Angeles,-118.323009499999998,34.037779700000002,47.020000000000003,86,85-90%,0.046000000000000,53,12.890000000000001,93,26.570000000000000,80,664.070000000000050,79,0.000000000000000,0,2626.449999999999818,71,3691.349999999999909,99,9.000000000000000,60,3.000000000000000,22,0.000000000000000,0,0,0,0.000000000000000,0,50.630000000000003,6.240000000000000,74,63.390000000000001,73,7.720000000000000,95,7.140000000000000,39,29.399999999999999,76,20.699999999999999,85,48.799999999999997,72,14.199999999999999,81,22.000000000000000,67,72.700000000000003,7.540000000000000,84,14.000000000000000,77.200000000000003,8.800000000000001,62.299999999999997,2.700000000000000,25.100000000000001,0.200000000000000,8.199999999999999,1.500000000000000,904,9,18,6037218800,218800,658,218800,2019,Los Angeles,1,West Adams,6,2,10,0,0,0,0,1,1,0,0,1,4,0,0,0,1,6,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,1,6,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.936000000000000,0,0,0,0,7.936000000000000,218800,2744.617462214008356,412078.704132140497677
2265,6037219500.000000000000000,1737,Los Angeles,90016,Los Angeles,-118.340564799999996,34.020919100000000,39.430000000000000,75,75-80%,0.046000000000000,53,12.470000000000001,84,25.000000000000000,76,664.070000000000050,79,0.000000000000000,0,2359.739999999999782,70,1294.029999999999973,78,4.000000000000000,39,32.250000000000000,83,0.010000000000000,9,0,0,0.500000000000000,20,51.950000000000003,6.400000000000000,77,87.480000000000004,88,5.630000000000000,69,8.740000000000000,60,10.000000000000000,39,11.300000000000001,64,17.800000000000001,22,15.400000000000000,86,12.000000000000000,21,59.420000000000002,6.160000000000000,64,10.000000000000000,68.000000000000000,22.000000000000000,19.399999999999999,3.600000000000000,54.600000000000001,0.200000000000000,18.899999999999999,3.300000000000000,1701,8,16,6037219500,219500,663,219500,2019,Los Angeles,1,Crenshaw District,6,2,10,0,0,0,0,1,16,0,0,0,0,6,0,0,0,0,11.063000000000001,0,0,0,0,0.416000000000000,0,0,0,0,1.548000000000000,0,0,0,0,9.513999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.062999999999999,0,0,0,0,27.062999999999999,219500,3177.227549579871265,555566.789189078379422
2266,6037219300.000000000000000,3700,Los Angeles,90018,Los Angeles,-118.331829900000002,34.026758700000002,58.070000000000000,95,95-100% (highest scores),0.046000000000000,53,12.890000000000001,93,26.039999999999999,78,664.070000000000050,79,0.000000000000000,0,2457.000000000000000,70,1675.329999999999927,86,4.000000000000000,39,18.000000000000000,68,0.200000000000000,61,0,0,0.200000000000000,9,55.530000000000001,6.840000000000000,85,79.879999999999995,85,7.490000000000000,94,8.680000000000000,59,36.100000000000001,83,24.500000000000000,90,72.599999999999994,95,10.199999999999999,58,36.399999999999999,96,81.870000000000005,8.490000000000000,95,16.199999999999999,74.299999999999997,9.500000000000000,56.000000000000000,2.500000000000000,33.700000000000003,0.400000000000000,4.800000000000000,2.600000000000000,110,10,20,6037219300,219300,662,219300,2019,Los Angeles,1,Crenshaw District,6,2,10,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1.844000000000000,0,0,0,0,0.069000000000000,0,0,0,0,0.258000000000000,0,0,0,0,1.586000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.844000000000000,0,0,0,0,6.844000000000000,219300,3422.276797680282016,653648.788518544868566
2267,6037220000.000000000000000,5345,Los Angeles,90016,Los Angeles,-118.340192799999997,34.027840599999998,51.170000000000002,90,85-90%,0.046000000000000,53,12.470000000000001,84,25.180000000000000,77,664.070000000000050,79,0.000000000000000,0,2353.239999999999782,70,1660.589999999999918,86,6.900000000000000,50,20.750000000000000,72,0.000000000000000,0,0,0,1.000000000000000,33,53.030000000000001,6.530000000000000,80,94.530000000000001,91,7.640000000000000,95,9.400000000000000,68,25.300000000000001,70,8.100000000000000,52,51.500000000000000,75,9.300000000000001,50,28.399999999999999,85,75.530000000000001,7.830000000000000,88,13.300000000000001,76.700000000000003,10.000000000000000,49.500000000000000,2.500000000000000,42.899999999999999,0.200000000000000,2.400000000000000,2.500000000000000,907,9,18,6037220000,220000,668,220000,2019,Los Angeles,1,Crenshaw District,6,2,10,0,0,0,0,1,26,0,0,0,0,7,0,0,0,0,12.906000000000001,0,0,0,0,0.486000000000000,0,0,0,0,1.806000000000000,0,0,0,0,11.100000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.905999999999999,0,0,0,0,38.905999999999999,220000,3894.500524059322288,973803.904163477011025
2268,6037554103.000000000000000,1572,Los Angeles,90706,Bellflower,-118.120174800000001,33.899698000000001,30.440000000000001,60,60-65%,0.044000000000000,40,12.050000000000001,82,26.440000000000001,79,361.439999999999998,38,0.000000000000000,0,5556.960000000000036,83,903.269999999999982,63,0.000000000000000,0,0.000000000000000,0,0.050000000000000,26,3,41,0.000000000000000,0,41.090000000000003,5.060000000000000,48,79.030000000000001,85,7.630000000000000,95,11.130000000000001,84,19.600000000000001,61,,,19.399999999999999,26,5.700000000000000,18,8.400000000000000,8,57.990000000000002,6.010000000000000,62,15.800000000000001,76.599999999999994,7.600000000000000,54.299999999999997,21.100000000000001,9.500000000000000,0.100000000000000,12.500000000000000,2.500000000000000,2928,7,13,6037554103,554103,1710,554103,2019,Bellflower,2,Bellflower,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,554103,2683.853389324453929,369565.724994622811209
2269,6037552301.000000000000000,4900,Los Angeles,90650,Norwalk,-118.064846900000006,33.912644299999997,48.840000000000003,88,85-90%,0.046000000000000,53,12.050000000000001,82,29.850000000000001,85,567.259999999999991,60,0.000000000000000,0,5237.180000000000291,81,1379.410000000000082,80,26.000000000000000,88,20.600000000000001,72,0.290000000000000,68,0,0,8.449999999999999,86,62.979999999999997,7.760000000000000,95,54.130000000000003,62,5.340000000000000,62,11.539999999999999,86,19.199999999999999,60,23.199999999999999,89,30.000000000000000,45,10.800000000000001,62,5.500000000000000,2,60.710000000000001,6.300000000000000,66,13.400000000000000,77.900000000000006,8.699999999999999,65.000000000000000,11.100000000000000,6.700000000000000,0.400000000000000,15.300000000000001,1.600000000000000,1017,9,18,6037552301,552301,1683,552301,2019,Norwalk,2,Norwalk,7,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.880000000000001,0,0,0,0,11.880000000000001,552301,5295.133709519763215,1254683.127876042388380
2270,6037433102.000000000000000,5085,Los Angeles,91733,South El Monte,-118.058459700000000,34.064965100000002,60.509999999999998,97,95-100% (highest scores),0.050000000000000,65,11.630000000000001,69,22.469999999999999,68,842.190000000000055,93,0.901000000000000,38,6514.810000000000400,87,1209.559999999999945,76,13.199999999999999,73,54.100000000000001,92,0.140000000000000,51,0,0,2.000000000000000,50,64.890000000000001,7.990000000000000,96,51.920000000000002,59,6.420000000000000,84,8.430000000000000,56,51.600000000000001,95,40.700000000000003,98,59.899999999999999,84,7.600000000000000,35,29.100000000000001,86,73.000000000000000,7.570000000000000,84,16.500000000000000,76.400000000000006,7.100000000000000,60.399999999999999,2.200000000000000,0.100000000000000,0.100000000000000,36.600000000000001,0.600000000000000,189,10,20,6037433102,433102,1277,433102,2019,El Monte/South El Monte/Other,2,El Monte/South El Monte/Other,3,1,0,0,0,0,0,1,14,0,0,0,0,2,0,3,0,0,4.282000000000000,0,8,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,4.282000000000000,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.498000000000001,0,0,0,0,26.498000000000001,433102,3753.612296910852820,659083.052462624618784
2271,6037800328.000000000000000,2640,Los Angeles,91301,Agoura Hills,-118.717272600000001,34.153247000000000,21.449999999999999,42,40-45%,0.053000000000000,74,9.960000000000001,43,3.380000000000000,10,225.789999999999992,19,0.007000000000000,7,145.349999999999994,30,2886.320000000000164,97,7.000000000000000,52,0.750000000000000,4,0.150000000000000,54,9,81,7.200000000000000,83,44.880000000000003,5.530000000000000,58,18.440000000000001,6,8.000000000000000,97,6.160000000000000,26,4.100000000000000,15,5.000000000000000,36,16.199999999999999,19,6.100000000000000,21,22.300000000000001,68,37.420000000000002,3.880000000000000,31,10.600000000000000,81.099999999999994,8.300000000000001,8.900000000000000,75.599999999999994,2.400000000000000,0.200000000000000,9.400000000000000,3.600000000000000,4503,5,9,6037800328,800328,1984,800328,2019,Calabasas/Unincorporated,2,Calabasas/Unincorporated Santa Monica Mountains,2,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.000000000000000,0,0,0,0,4.000000000000000,800328,12389.025306808322057,9788777.268508253619075
2272,6037800204.000000000000000,6740,Los Angeles,91302,Calabasas,-118.666148600000000,34.146606599999998,21.079999999999998,41,40-45%,0.055000000000000,78,10.369999999999999,53,10.940000000000000,31,513.659999999999968,55,0.136000000000000,23,366.290000000000020,46,3267.269999999999982,98,0.000000000000000,0,33.000000000000000,84,0.300000000000000,69,15,96,1.750000000000000,41,55.820000000000000,6.870000000000000,85,22.780000000000001,12,4.420000000000000,36,6.280000000000000,27,5.300000000000000,21,7.400000000000000,48,20.899999999999999,29,7.700000000000000,36,15.199999999999999,36,29.570000000000000,3.070000000000000,20,9.000000000000000,68.799999999999997,22.199999999999999,5.500000000000000,81.799999999999997,1.200000000000000,0.100000000000000,7.700000000000000,3.800000000000000,4502,5,9,6037800204,800204,1979,800204,2019,Calabasas,2,Calabasas,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,800204,25611.799134153305204,9644769.209305340424180
2273,6037930101.000000000000000,119,Los Angeles,91011,La Canada Flintridge,-118.139098799999999,34.256481000000001,,,,0.051000000000000,69,8.699999999999999,31,0.720000000000000,3,920.019999999999982,97,0.000000000000000,2,1674.640000000000100,66,81.310000000000002,1,0.400000000000000,6,0.000000000000000,0,0.000000000000000,0,0,0,1.000000000000000,33,28.079999999999998,3.460000000000000,16,18.210000000000001,6,,,4.610000000000000,9,,,,,5.100000000000000,1,22.500000000000000,98,,,,,,5.100000000000000,86.500000000000000,8.400000000000000,20.199999999999999,67.200000000000003,2.500000000000000,0.000000000000000,10.100000000000000,0.000000000000000,7964,,,6037930101,930101,2138,930101,2019,Unincorporated,2,Unincorporated Angeles National Forest,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,930101,106294.947706644539721,155614764.825720697641373
2274,6037920339.000000000000000,7377,Los Angeles,91355,Valencia,-118.612172400000006,34.415357299999997,13.730000000000000,22,20-25%,0.062000000000000,91,9.960000000000001,43,11.060000000000000,32,664.269999999999982,79,0.000000000000000,0,63.969999999999999,22,1206.940000000000055,75,0.000000000000000,0,13.800000000000001,58,0.830000000000000,85,7,72,11.000000000000000,91,52.840000000000003,6.510000000000000,79,12.109999999999999,1,4.600000000000000,41,5.400000000000000,17,4.000000000000000,15,3.800000000000000,29,9.600000000000000,6,7.800000000000000,37,11.199999999999999,18,20.340000000000000,2.110000000000000,9,17.000000000000000,78.299999999999997,4.700000000000000,13.500000000000000,52.299999999999997,3.100000000000000,0.200000000000000,26.600000000000001,4.300000000000000,6048,3,5,6037920339,920339,2137,920339,2019,Unincorporated,2,Unincorporated Santa Clarita Valley,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,920339,26526.523874797534518,33964953.586354330182076
2275,6037542104.000000000000000,3524,Los Angeles,90221,Compton,-118.190616000000006,33.900837000000003,56.159999999999997,94,90-95%,0.044000000000000,40,12.050000000000001,82,26.940000000000001,80,167.270000000000010,10,0.000000000000000,0,6485.750000000000000,87,2040.299999999999955,91,0.700000000000000,11,18.750000000000000,69,0.040000000000000,18,7,72,1.200000000000000,34,50.750000000000000,6.250000000000000,74,87.609999999999999,88,7.060000000000000,91,13.560000000000000,95,42.000000000000000,89,18.100000000000001,81,47.600000000000001,70,14.500000000000000,82,29.500000000000000,87,86.629999999999995,8.980000000000000,98,18.800000000000001,75.500000000000000,5.700000000000000,85.599999999999994,0.500000000000000,12.199999999999999,0.000000000000000,1.000000000000000,0.600000000000000,645,10,19,6037542104,542104,1613,542104,2019,Compton/Unincorporated,2,Compton/Unincorporated East Rancho Dominguez,6,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0.000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000000000000000,0,0,0,0,2.000000000000000,542104,3420.058352764467145,615810.432629661750980
